Test_Number,Testing_Type,A/S,Test(META???),Location_Type,Test_Location,??,EMA#1,EMA#2,EMAW,EMAS,EMAP,WABL,WABLM,RAWL,RAWLM,KEN,RANGE,Value
3110,tb_mem_yd_ckb,Stnd_R,func_vec,RA1UHD,16384X72M8F8,ABGRWV_LP_m22n,A4,B99,A1,A0,99,1,1,0,0,99,vddpe_0.6300V_vddce_0.7200V_dvdd_1.200V_100.00ns,(P),0
3111,tb_mem_yd_ckb,Stnd_R,func_vec,RA1UHD,8192X40M8F8,ABGRWVL_LP_m22n,A5,B99,A1,A0,99,1,1,0,0,99,vddpe_0.6300V_vddce_0.7200V_dvdd_1.200V_100.00ns,(P),0
3112,tb_mem_yd_ckb,Stnd_R,func_vec,RA1UHD,4096X42M8F4,ABGWVL_LP_m22n,A5,B99,A1,A0,99,1,1,0,0,99,vddpe_0.6300V_vddce_0.7200V_dvdd_1.200V_100.00ns,(P),0
3113,tb_mem_yd_ckb,Stnd_R,func_vec,RA1UHD,16384X72M8F8,ABGRWV_LP_m22n,A5,B99,A1,A0,99,1,1,0,0,99,vddpe_0.6300V_vddce_0.7200V_dvdd_1.200V_100.00ns,(P),0
3114,tb_mem_yd_ckb,Stnd_R,func_vec,RA1UHD,8192X40M8F8,ABGRWVL_LP_m22n,A6,B99,A1,A0,99,1,1,0,0,99,vddpe_0.6300V_vddce_0.7200V_dvdd_1.200V_100.00ns,(P),0
3115,tb_mem_yd_ckb,Stnd_R,func_vec,RA1UHD,4096X42M8F4,ABGWVL_LP_m22n,A6,B99,A1,A0,99,1,1,0,0,99,vddpe_0.6300V_vddce_0.7200V_dvdd_1.200V_100.00ns,(P),0
3116,tb_mem_yd_ckb,Stnd_R,func_vec,RA1UHD,16384X72M8F8,ABGRWV_LP_m22n,A6,B99,A1,A0,99,1,1,0,0,99,vddpe_0.6300V_vddce_0.7200V_dvdd_1.200V_100.00ns,(P),0
3117,tb_mem_yd_ckb,Stnd_R,func_vec,RA1UHD,8192X40M8F8,ABGRWVL_LP_m22n,A7,B99,A1,A0,99,1,1,0,0,99,vddpe_0.6300V_vddce_0.7200V_dvdd_1.200V_100.00ns,(P),0
3118,tb_mem_yd_ckb,Stnd_R,func_vec,RA1UHD,4096X42M8F4,ABGWVL_LP_m22n,A7,B99,A1,A0,99,1,1,0,0,99,vddpe_0.6300V_vddce_0.7200V_dvdd_1.200V_100.00ns,(P),0
3119,tb_mem_yd_ckb,Stnd_R,func_vec,RA1UHD,16384X72M8F8,ABGRWV_LP_m22n,A7,B99,A1,A0,99,1,1,0,0,99,vddpe_0.6300V_vddce_0.7200V_dvdd_1.200V_100.00ns,(P),0
3120,tb_mem_yd_ckb,Stnd_R,func_vec,RA1UHD,8192X40M8F8,ABGRWVL_LP_m22n,A0,B99,A1,A0,99,1,1,0,0,99,vddpe_0.7200V_vddce_0.7200V_dvdd_1.200V_100.00ns,(P),0
3121,tb_mem_yd_ckb,Stnd_R,func_vec,RA1UHD,4096X42M8F4,ABGWVL_LP_m22n,A0,B99,A1,A0,99,1,1,0,0,99,vddpe_0.7200V_vddce_0.7200V_dvdd_1.200V_100.00ns,(P),0
3122,tb_mem_yd_ckb,Stnd_R,func_vec,RA1UHD,16384X72M8F8,ABGRWV_LP_m22n,A0,B99,A1,A0,99,1,1,0,0,99,vddpe_0.7200V_vddce_0.7200V_dvdd_1.200V_100.00ns,(P),0
3123,tb_mem_yd_ckb,Stnd_R,func_vec,RA1UHD,8192X40M8F8,ABGRWVL_LP_m22n,A1,B99,A1,A0,99,1,1,0,0,99,vddpe_0.7200V_vddce_0.7200V_dvdd_1.200V_100.00ns,(P),0
3124,tb_mem_yd_ckb,Stnd_R,func_vec,RA1UHD,4096X42M8F4,ABGWVL_LP_m22n,A1,B99,A1,A0,99,1,1,0,0,99,vddpe_0.7200V_vddce_0.7200V_dvdd_1.200V_100.00ns,(P),0
3125,tb_mem_yd_ckb,Stnd_R,func_vec,RA1UHD,16384X72M8F8,ABGRWV_LP_m22n,A1,B99,A1,A0,99,1,1,0,0,99,vddpe_0.7200V_vddce_0.7200V_dvdd_1.200V_100.00ns,(P),0
3126,tb_mem_yd_ckb,Stnd_R,func_vec,RA1UHD,8192X40M8F8,ABGRWVL_LP_m22n,A2,B99,A1,A0,99,1,1,0,0,99,vddpe_0.7200V_vddce_0.7200V_dvdd_1.200V_100.00ns,(P),0
3127,tb_mem_yd_ckb,Stnd_R,func_vec,RA1UHD,4096X42M8F4,ABGWVL_LP_m22n,A2,B99,A1,A0,99,1,1,0,0,99,vddpe_0.7200V_vddce_0.7200V_dvdd_1.200V_100.00ns,(P),0
3128,tb_mem_yd_ckb,Stnd_R,func_vec,RA1UHD,16384X72M8F8,ABGRWV_LP_m22n,A2,B99,A1,A0,99,1,1,0,0,99,vddpe_0.7200V_vddce_0.7200V_dvdd_1.200V_100.00ns,(P),0
3129,tb_mem_yd_ckb,Stnd_R,func_vec,RA1UHD,8192X40M8F8,ABGRWVL_LP_m22n,A3,B99,A1,A0,99,1,1,0,0,99,vddpe_0.7200V_vddce_0.7200V_dvdd_1.200V_100.00ns,(P),0
3130,tb_mem_yd_ckb,Stnd_R,func_vec,RA1UHD,4096X42M8F4,ABGWVL_LP_m22n,A3,B99,A1,A0,99,1,1,0,0,99,vddpe_0.7200V_vddce_0.7200V_dvdd_1.200V_100.00ns,(P),0
3131,tb_mem_yd_ckb,Stnd_R,func_vec,RA1UHD,16384X72M8F8,ABGRWV_LP_m22n,A3,B99,A1,A0,99,1,1,0,0,99,vddpe_0.7200V_vddce_0.7200V_dvdd_1.200V_100.00ns,(P),0
3132,tb_mem_yd_ckb,Stnd_R,func_vec,RA1UHD,8192X40M8F8,ABGRWVL_LP_m22n,A4,B99,A1,A0,99,1,1,0,0,99,vddpe_0.7200V_vddce_0.7200V_dvdd_1.200V_100.00ns,(P),0
3133,tb_mem_yd_ckb,Stnd_R,func_vec,RA1UHD,4096X42M8F4,ABGWVL_LP_m22n,A4,B99,A1,A0,99,1,1,0,0,99,vddpe_0.7200V_vddce_0.7200V_dvdd_1.200V_100.00ns,(P),0
3134,tb_mem_yd_ckb,Stnd_R,func_vec,RA1UHD,16384X72M8F8,ABGRWV_LP_m22n,A4,B99,A1,A0,99,1,1,0,0,99,vddpe_0.7200V_vddce_0.7200V_dvdd_1.200V_100.00ns,(P),0
3135,tb_mem_yd_ckb,Stnd_R,func_vec,RA1UHD,8192X40M8F8,ABGRWVL_LP_m22n,A5,B99,A1,A0,99,1,1,0,0,99,vddpe_0.7200V_vddce_0.7200V_dvdd_1.200V_100.00ns,(P),0
3136,tb_mem_yd_ckb,Stnd_R,func_vec,RA1UHD,4096X42M8F4,ABGWVL_LP_m22n,A5,B99,A1,A0,99,1,1,0,0,99,vddpe_0.7200V_vddce_0.7200V_dvdd_1.200V_100.00ns,(P),0
3137,tb_mem_yd_ckb,Stnd_R,func_vec,RA1UHD,16384X72M8F8,ABGRWV_LP_m22n,A5,B99,A1,A0,99,1,1,0,0,99,vddpe_0.7200V_vddce_0.7200V_dvdd_1.200V_100.00ns,(P),0
3138,tb_mem_yd_ckb,Stnd_R,func_vec,RA1UHD,8192X40M8F8,ABGRWVL_LP_m22n,A6,B99,A1,A0,99,1,1,0,0,99,vddpe_0.7200V_vddce_0.7200V_dvdd_1.200V_100.00ns,(P),0
3139,tb_mem_yd_ckb,Stnd_R,func_vec,RA1UHD,4096X42M8F4,ABGWVL_LP_m22n,A6,B99,A1,A0,99,1,1,0,0,99,vddpe_0.7200V_vddce_0.7200V_dvdd_1.200V_100.00ns,(P),0
3140,tb_mem_yd_ckb,Stnd_R,func_vec,RA1UHD,16384X72M8F8,ABGRWV_LP_m22n,A6,B99,A1,A0,99,1,1,0,0,99,vddpe_0.7200V_vddce_0.7200V_dvdd_1.200V_100.00ns,(P),0
3141,tb_mem_yd_ckb,Stnd_R,func_vec,RA1UHD,8192X40M8F8,ABGRWVL_LP_m22n,A7,B99,A1,A0,99,1,1,0,0,99,vddpe_0.7200V_vddce_0.7200V_dvdd_1.200V_100.00ns,(P),0
3142,tb_mem_yd_ckb,Stnd_R,func_vec,RA1UHD,4096X42M8F4,ABGWVL_LP_m22n,A7,B99,A1,A0,99,1,1,0,0,99,vddpe_0.7200V_vddce_0.7200V_dvdd_1.200V_100.00ns,(P),0
3143,tb_mem_yd_ckb,Stnd_R,func_vec,RA1UHD,16384X72M8F8,ABGRWV_LP_m22n,A7,B99,A1,A0,99,1,1,0,0,99,vddpe_0.7200V_vddce_0.7200V_dvdd_1.200V_100.00ns,(P),0
3144,tb_mem_yd_ckb,Stnd_R,func_vec,RA1UHD,8192X40M8F8,ABGRWVL_LP_m22n,A0,B99,A1,A0,99,1,0,0,0,99,vddpe_0.8100V_vddce_0.8100V_dvdd_1.200V_100.00ns,(P),0
3145,tb_mem_yd_ckb,Stnd_R,func_vec,RA1UHD,4096X42M8F4,ABGWVL_LP_m22n,A0,B99,A1,A0,99,1,0,0,0,99,vddpe_0.8100V_vddce_0.8100V_dvdd_1.200V_100.00ns,(P),0
3146,tb_mem_yd_ckb,Stnd_R,func_vec,RA1UHD,16384X72M8F8,ABGRWV_LP_m22n,A0,B99,A1,A0,99,1,0,0,0,99,vddpe_0.8100V_vddce_0.8100V_dvdd_1.200V_100.00ns,(P),0
3147,tb_mem_yd_ckb,Stnd_R,func_vec,RA1UHD,8192X40M8F8,ABGRWVL_LP_m22n,A1,B99,A1,A0,99,1,0,0,0,99,vddpe_0.8100V_vddce_0.8100V_dvdd_1.200V_100.00ns,(P),0
3148,tb_mem_yd_ckb,Stnd_R,func_vec,RA1UHD,4096X42M8F4,ABGWVL_LP_m22n,A1,B99,A1,A0,99,1,0,0,0,99,vddpe_0.8100V_vddce_0.8100V_dvdd_1.200V_100.00ns,(P),0
3149,tb_mem_yd_ckb,Stnd_R,func_vec,RA1UHD,16384X72M8F8,ABGRWV_LP_m22n,A1,B99,A1,A0,99,1,0,0,0,99,vddpe_0.8100V_vddce_0.8100V_dvdd_1.200V_100.00ns,(P),0
3150,tb_mem_yd_ckb,Stnd_R,func_vec,RA1UHD,8192X40M8F8,ABGRWVL_LP_m22n,A2,B99,A1,A0,99,1,0,0,0,99,vddpe_0.8100V_vddce_0.8100V_dvdd_1.200V_100.00ns,(P),0
3151,tb_mem_yd_ckb,Stnd_R,func_vec,RA1UHD,4096X42M8F4,ABGWVL_LP_m22n,A2,B99,A1,A0,99,1,0,0,0,99,vddpe_0.8100V_vddce_0.8100V_dvdd_1.200V_100.00ns,(P),0
3152,tb_mem_yd_ckb,Stnd_R,func_vec,RA1UHD,16384X72M8F8,ABGRWV_LP_m22n,A2,B99,A1,A0,99,1,0,0,0,99,vddpe_0.8100V_vddce_0.8100V_dvdd_1.200V_100.00ns,(P),0
3153,tb_mem_yd_ckb,Stnd_R,func_vec,RA1UHD,8192X40M8F8,ABGRWVL_LP_m22n,A3,B99,A1,A0,99,1,0,0,0,99,vddpe_0.8100V_vddce_0.8100V_dvdd_1.200V_100.00ns,(P),0
3154,tb_mem_yd_ckb,Stnd_R,func_vec,RA1UHD,4096X42M8F4,ABGWVL_LP_m22n,A3,B99,A1,A0,99,1,0,0,0,99,vddpe_0.8100V_vddce_0.8100V_dvdd_1.200V_100.00ns,(P),0
3155,tb_mem_yd_ckb,Stnd_R,func_vec,RA1UHD,16384X72M8F8,ABGRWV_LP_m22n,A3,B99,A1,A0,99,1,0,0,0,99,vddpe_0.8100V_vddce_0.8100V_dvdd_1.200V_100.00ns,(P),0
3156,tb_mem_yd_ckb,Stnd_R,func_vec,RA1UHD,8192X40M8F8,ABGRWVL_LP_m22n,A4,B99,A1,A0,99,1,0,0,0,99,vddpe_0.8100V_vddce_0.8100V_dvdd_1.200V_100.00ns,(P),0
3157,tb_mem_yd_ckb,Stnd_R,func_vec,RA1UHD,4096X42M8F4,ABGWVL_LP_m22n,A4,B99,A1,A0,99,1,0,0,0,99,vddpe_0.8100V_vddce_0.8100V_dvdd_1.200V_100.00ns,(P),0
3158,tb_mem_yd_ckb,Stnd_R,func_vec,RA1UHD,16384X72M8F8,ABGRWV_LP_m22n,A4,B99,A1,A0,99,1,0,0,0,99,vddpe_0.8100V_vddce_0.8100V_dvdd_1.200V_100.00ns,(P),0
3159,tb_mem_yd_ckb,Stnd_R,func_vec,RA1UHD,8192X40M8F8,ABGRWVL_LP_m22n,A5,B99,A1,A0,99,1,0,0,0,99,vddpe_0.8100V_vddce_0.8100V_dvdd_1.200V_100.00ns,(P),0
3160,tb_mem_yd_ckb,Stnd_R,func_vec,RA1UHD,4096X42M8F4,ABGWVL_LP_m22n,A5,B99,A1,A0,99,1,0,0,0,99,vddpe_0.8100V_vddce_0.8100V_dvdd_1.200V_100.00ns,(P),0
3161,tb_mem_yd_ckb,Stnd_R,func_vec,RA1UHD,16384X72M8F8,ABGRWV_LP_m22n,A5,B99,A1,A0,99,1,0,0,0,99,vddpe_0.8100V_vddce_0.8100V_dvdd_1.200V_100.00ns,(P),0
3162,tb_mem_yd_ckb,Stnd_R,func_vec,RA1UHD,8192X40M8F8,ABGRWVL_LP_m22n,A6,B99,A1,A0,99,1,0,0,0,99,vddpe_0.8100V_vddce_0.8100V_dvdd_1.200V_100.00ns,(P),0
3163,tb_mem_yd_ckb,Stnd_R,func_vec,RA1UHD,4096X42M8F4,ABGWVL_LP_m22n,A6,B99,A1,A0,99,1,0,0,0,99,vddpe_0.8100V_vddce_0.8100V_dvdd_1.200V_100.00ns,(P),0
3164,tb_mem_yd_ckb,Stnd_R,func_vec,RA1UHD,16384X72M8F8,ABGRWV_LP_m22n,A6,B99,A1,A0,99,1,0,0,0,99,vddpe_0.8100V_vddce_0.8100V_dvdd_1.200V_100.00ns,(P),0
3165,tb_mem_yd_ckb,Stnd_R,func_vec,RA1UHD,8192X40M8F8,ABGRWVL_LP_m22n,A7,B99,A1,A0,99,1,0,0,0,99,vddpe_0.8100V_vddce_0.8100V_dvdd_1.200V_100.00ns,(P),0
3166,tb_mem_yd_ckb,Stnd_R,func_vec,RA1UHD,4096X42M8F4,ABGWVL_LP_m22n,A7,B99,A1,A0,99,1,0,0,0,99,vddpe_0.8100V_vddce_0.8100V_dvdd_1.200V_100.00ns,(P),0
3167,tb_mem_yd_ckb,Stnd_R,func_vec,RA1UHD,16384X72M8F8,ABGRWV_LP_m22n,A7,B99,A1,A0,99,1,0,0,0,99,vddpe_0.8100V_vddce_0.8100V_dvdd_1.200V_100.00ns,(P),0
3168,tb_mem_yd_ckb,Stnd_R,func_vec,RA1UHD,8192X40M8F8,ABGRWVL_LP_m22n,A0,B99,A1,A0,99,1,0,0,0,99,vddpe_0.8800V_vddce_0.8800V_dvdd_1.200V_100.00ns,(P),0
3169,tb_mem_yd_ckb,Stnd_R,func_vec,RA1UHD,4096X42M8F4,ABGWVL_LP_m22n,A0,B99,A1,A0,99,1,0,0,0,99,vddpe_0.8800V_vddce_0.8800V_dvdd_1.200V_100.00ns,(P),0
3170,tb_mem_yd_ckb,Stnd_R,func_vec,RA1UHD,16384X72M8F8,ABGRWV_LP_m22n,A0,B99,A1,A0,99,1,0,0,0,99,vddpe_0.8800V_vddce_0.8800V_dvdd_1.200V_100.00ns,(P),0
3171,tb_mem_yd_ckb,Stnd_R,func_vec,RA1UHD,8192X40M8F8,ABGRWVL_LP_m22n,A1,B99,A1,A0,99,1,0,0,0,99,vddpe_0.8800V_vddce_0.8800V_dvdd_1.200V_100.00ns,(P),0
3172,tb_mem_yd_ckb,Stnd_R,func_vec,RA1UHD,4096X42M8F4,ABGWVL_LP_m22n,A1,B99,A1,A0,99,1,0,0,0,99,vddpe_0.8800V_vddce_0.8800V_dvdd_1.200V_100.00ns,(P),0
3173,tb_mem_yd_ckb,Stnd_R,func_vec,RA1UHD,16384X72M8F8,ABGRWV_LP_m22n,A1,B99,A1,A0,99,1,0,0,0,99,vddpe_0.8800V_vddce_0.8800V_dvdd_1.200V_100.00ns,(P),0
3174,tb_mem_yd_ckb,Stnd_R,func_vec,RA1UHD,8192X40M8F8,ABGRWVL_LP_m22n,A2,B99,A1,A0,99,1,0,0,0,99,vddpe_0.8800V_vddce_0.8800V_dvdd_1.200V_100.00ns,(P),0
3175,tb_mem_yd_ckb,Stnd_R,func_vec,RA1UHD,4096X42M8F4,ABGWVL_LP_m22n,A2,B99,A1,A0,99,1,0,0,0,99,vddpe_0.8800V_vddce_0.8800V_dvdd_1.200V_100.00ns,(P),0
3176,tb_mem_yd_ckb,Stnd_R,func_vec,RA1UHD,16384X72M8F8,ABGRWV_LP_m22n,A2,B99,A1,A0,99,1,0,0,0,99,vddpe_0.8800V_vddce_0.8800V_dvdd_1.200V_100.00ns,(P),0
3177,tb_mem_yd_ckb,Stnd_R,func_vec,RA1UHD,8192X40M8F8,ABGRWVL_LP_m22n,A3,B99,A1,A0,99,1,0,0,0,99,vddpe_0.8800V_vddce_0.8800V_dvdd_1.200V_100.00ns,(P),0
3178,tb_mem_yd_ckb,Stnd_R,func_vec,RA1UHD,4096X42M8F4,ABGWVL_LP_m22n,A3,B99,A1,A0,99,1,0,0,0,99,vddpe_0.8800V_vddce_0.8800V_dvdd_1.200V_100.00ns,(P),0
3179,tb_mem_yd_ckb,Stnd_R,func_vec,RA1UHD,16384X72M8F8,ABGRWV_LP_m22n,A3,B99,A1,A0,99,1,0,0,0,99,vddpe_0.8800V_vddce_0.8800V_dvdd_1.200V_100.00ns,(P),0
3180,tb_mem_yd_ckb,Stnd_R,func_vec,RA1UHD,8192X40M8F8,ABGRWVL_LP_m22n,A4,B99,A1,A0,99,1,0,0,0,99,vddpe_0.8800V_vddce_0.8800V_dvdd_1.200V_100.00ns,(P),0
3181,tb_mem_yd_ckb,Stnd_R,func_vec,RA1UHD,4096X42M8F4,ABGWVL_LP_m22n,A4,B99,A1,A0,99,1,0,0,0,99,vddpe_0.8800V_vddce_0.8800V_dvdd_1.200V_100.00ns,(P),0
3182,tb_mem_yd_ckb,Stnd_R,func_vec,RA1UHD,16384X72M8F8,ABGRWV_LP_m22n,A4,B99,A1,A0,99,1,0,0,0,99,vddpe_0.8800V_vddce_0.8800V_dvdd_1.200V_100.00ns,(P),0
3183,tb_mem_yd_ckb,Stnd_R,func_vec,RA1UHD,8192X40M8F8,ABGRWVL_LP_m22n,A5,B99,A1,A0,99,1,0,0,0,99,vddpe_0.8800V_vddce_0.8800V_dvdd_1.200V_100.00ns,(P),0
3184,tb_mem_yd_ckb,Stnd_R,func_vec,RA1UHD,4096X42M8F4,ABGWVL_LP_m22n,A5,B99,A1,A0,99,1,0,0,0,99,vddpe_0.8800V_vddce_0.8800V_dvdd_1.200V_100.00ns,(P),0
3185,tb_mem_yd_ckb,Stnd_R,func_vec,RA1UHD,16384X72M8F8,ABGRWV_LP_m22n,A5,B99,A1,A0,99,1,0,0,0,99,vddpe_0.8800V_vddce_0.8800V_dvdd_1.200V_100.00ns,(P),0
3186,tb_mem_yd_ckb,Stnd_R,func_vec,RA1UHD,8192X40M8F8,ABGRWVL_LP_m22n,A6,B99,A1,A0,99,1,0,0,0,99,vddpe_0.8800V_vddce_0.8800V_dvdd_1.200V_100.00ns,(P),0
3187,tb_mem_yd_ckb,Stnd_R,func_vec,RA1UHD,4096X42M8F4,ABGWVL_LP_m22n,A6,B99,A1,A0,99,1,0,0,0,99,vddpe_0.8800V_vddce_0.8800V_dvdd_1.200V_100.00ns,(P),0
3188,tb_mem_yd_ckb,Stnd_R,func_vec,RA1UHD,16384X72M8F8,ABGRWV_LP_m22n,A6,B99,A1,A0,99,1,0,0,0,99,vddpe_0.8800V_vddce_0.8800V_dvdd_1.200V_100.00ns,(P),0
3189,tb_mem_yd_ckb,Stnd_R,func_vec,RA1UHD,8192X40M8F8,ABGRWVL_LP_m22n,A7,B99,A1,A0,99,1,0,0,0,99,vddpe_0.8800V_vddce_0.8800V_dvdd_1.200V_100.00ns,(P),0
3190,tb_mem_yd_ckb,Stnd_R,func_vec,RA1UHD,4096X42M8F4,ABGWVL_LP_m22n,A7,B99,A1,A0,99,1,0,0,0,99,vddpe_0.8800V_vddce_0.8800V_dvdd_1.200V_100.00ns,(P),0
3191,tb_mem_yd_ckb,Stnd_R,func_vec,RA1UHD,16384X72M8F8,ABGRWV_LP_m22n,A7,B99,A1,A0,99,1,0,0,0,99,vddpe_0.8800V_vddce_0.8800V_dvdd_1.200V_100.00ns,(P),0
3192,tb_mem_yd_ckb,Stnd_R,func_vec,RA1UHD,8192X40M8F8,ABGRWVL_LP_m22n,A0,B99,A1,A0,99,1,0,0,0,99,vddpe_0.9600V_vddce_0.9600V_dvdd_1.200V_100.00ns,(P),0
3193,tb_mem_yd_ckb,Stnd_R,func_vec,RA1UHD,4096X42M8F4,ABGWVL_LP_m22n,A0,B99,A1,A0,99,1,0,0,0,99,vddpe_0.9600V_vddce_0.9600V_dvdd_1.200V_100.00ns,(P),0
3194,tb_mem_yd_ckb,Stnd_R,func_vec,RA1UHD,16384X72M8F8,ABGRWV_LP_m22n,A0,B99,A1,A0,99,1,0,0,0,99,vddpe_0.9600V_vddce_0.9600V_dvdd_1.200V_100.00ns,(P),0
3195,tb_mem_yd_ckb,Stnd_R,func_vec,RA1UHD,8192X40M8F8,ABGRWVL_LP_m22n,A1,B99,A1,A0,99,1,0,0,0,99,vddpe_0.9600V_vddce_0.9600V_dvdd_1.200V_100.00ns,(P),0
3196,tb_mem_yd_ckb,Stnd_R,func_vec,RA1UHD,4096X42M8F4,ABGWVL_LP_m22n,A1,B99,A1,A0,99,1,0,0,0,99,vddpe_0.9600V_vddce_0.9600V_dvdd_1.200V_100.00ns,(P),0
3197,tb_mem_yd_ckb,Stnd_R,func_vec,RA1UHD,16384X72M8F8,ABGRWV_LP_m22n,A1,B99,A1,A0,99,1,0,0,0,99,vddpe_0.9600V_vddce_0.9600V_dvdd_1.200V_100.00ns,(P),0
3198,tb_mem_yd_ckb,Stnd_R,func_vec,RA1UHD,8192X40M8F8,ABGRWVL_LP_m22n,A2,B99,A1,A0,99,1,0,0,0,99,vddpe_0.9600V_vddce_0.9600V_dvdd_1.200V_100.00ns,(P),0
3199,tb_mem_yd_ckb,Stnd_R,func_vec,RA1UHD,4096X42M8F4,ABGWVL_LP_m22n,A2,B99,A1,A0,99,1,0,0,0,99,vddpe_0.9600V_vddce_0.9600V_dvdd_1.200V_100.00ns,(P),0
3200,tb_mem_yd_ckb,Stnd_R,func_vec,RA1UHD,16384X72M8F8,ABGRWV_LP_m22n,A2,B99,A1,A0,99,1,0,0,0,99,vddpe_0.9600V_vddce_0.9600V_dvdd_1.200V_100.00ns,(P),0
3201,tb_mem_yd_ckb,Stnd_R,func_vec,RA1UHD,8192X40M8F8,ABGRWVL_LP_m22n,A3,B99,A1,A0,99,1,0,0,0,99,vddpe_0.9600V_vddce_0.9600V_dvdd_1.200V_100.00ns,(P),0
3202,tb_mem_yd_ckb,Stnd_R,func_vec,RA1UHD,4096X42M8F4,ABGWVL_LP_m22n,A3,B99,A1,A0,99,1,0,0,0,99,vddpe_0.9600V_vddce_0.9600V_dvdd_1.200V_100.00ns,(P),0
3203,tb_mem_yd_ckb,Stnd_R,func_vec,RA1UHD,16384X72M8F8,ABGRWV_LP_m22n,A3,B99,A1,A0,99,1,0,0,0,99,vddpe_0.9600V_vddce_0.9600V_dvdd_1.200V_100.00ns,(P),0
3204,tb_mem_yd_ckb,Stnd_R,func_vec,RA1UHD,8192X40M8F8,ABGRWVL_LP_m22n,A4,B99,A1,A0,99,1,0,0,0,99,vddpe_0.9600V_vddce_0.9600V_dvdd_1.200V_100.00ns,(P),0
3205,tb_mem_yd_ckb,Stnd_R,func_vec,RA1UHD,4096X42M8F4,ABGWVL_LP_m22n,A4,B99,A1,A0,99,1,0,0,0,99,vddpe_0.9600V_vddce_0.9600V_dvdd_1.200V_100.00ns,(P),0
3206,tb_mem_yd_ckb,Stnd_R,func_vec,RA1UHD,16384X72M8F8,ABGRWV_LP_m22n,A4,B99,A1,A0,99,1,0,0,0,99,vddpe_0.9600V_vddce_0.9600V_dvdd_1.200V_100.00ns,(P),0
3207,tb_mem_yd_ckb,Stnd_R,func_vec,RA1UHD,8192X40M8F8,ABGRWVL_LP_m22n,A5,B99,A1,A0,99,1,0,0,0,99,vddpe_0.9600V_vddce_0.9600V_dvdd_1.200V_100.00ns,(P),0
3208,tb_mem_yd_ckb,Stnd_R,func_vec,RA1UHD,4096X42M8F4,ABGWVL_LP_m22n,A5,B99,A1,A0,99,1,0,0,0,99,vddpe_0.9600V_vddce_0.9600V_dvdd_1.200V_100.00ns,(P),0
3209,tb_mem_yd_ckb,Stnd_R,func_vec,RA1UHD,16384X72M8F8,ABGRWV_LP_m22n,A5,B99,A1,A0,99,1,0,0,0,99,vddpe_0.9600V_vddce_0.9600V_dvdd_1.200V_100.00ns,(P),0
3210,tb_mem_yd_ckb,Stnd_R,func_vec,RA1UHD,8192X40M8F8,ABGRWVL_LP_m22n,A6,B99,A1,A0,99,1,0,0,0,99,vddpe_0.9600V_vddce_0.9600V_dvdd_1.200V_100.00ns,(P),0
3211,tb_mem_yd_ckb,Stnd_R,func_vec,RA1UHD,4096X42M8F4,ABGWVL_LP_m22n,A6,B99,A1,A0,99,1,0,0,0,99,vddpe_0.9600V_vddce_0.9600V_dvdd_1.200V_100.00ns,(P),0
3212,tb_mem_yd_ckb,Stnd_R,func_vec,RA1UHD,16384X72M8F8,ABGRWV_LP_m22n,A6,B99,A1,A0,99,1,0,0,0,99,vddpe_0.9600V_vddce_0.9600V_dvdd_1.200V_100.00ns,(P),0
3213,tb_mem_yd_ckb,Stnd_R,func_vec,RA1UHD,8192X40M8F8,ABGRWVL_LP_m22n,A7,B99,A1,A0,99,1,0,0,0,99,vddpe_0.9600V_vddce_0.9600V_dvdd_1.200V_100.00ns,(P),0
3214,tb_mem_yd_ckb,Stnd_R,func_vec,RA1UHD,4096X42M8F4,ABGWVL_LP_m22n,A7,B99,A1,A0,99,1,0,0,0,99,vddpe_0.9600V_vddce_0.9600V_dvdd_1.200V_100.00ns,(P),0
3215,tb_mem_yd_ckb,Stnd_R,func_vec,RA1UHD,16384X72M8F8,ABGRWV_LP_m22n,A7,B99,A1,A0,99,1,0,0,0,99,vddpe_0.9600V_vddce_0.9600V_dvdd_1.200V_100.00ns,(P),0
3216,tb_mem_yd_ckb,Stnd_R,func_vec,RA1UHD,8192X40M8F8,ABGRWVL_LP_m22n,A0,B99,A1,A0,99,1,0,0,0,99,vddpe_1.0500V_vddce_1.0500V_dvdd_1.200V_100.00ns,(P),0
3217,tb_mem_yd_ckb,Stnd_R,func_vec,RA1UHD,4096X42M8F4,ABGWVL_LP_m22n,A0,B99,A1,A0,99,1,0,0,0,99,vddpe_1.0500V_vddce_1.0500V_dvdd_1.200V_100.00ns,(P),0
3218,tb_mem_yd_ckb,Stnd_R,func_vec,RA1UHD,16384X72M8F8,ABGRWV_LP_m22n,A0,B99,A1,A0,99,1,0,0,0,99,vddpe_1.0500V_vddce_1.0500V_dvdd_1.200V_100.00ns,(P),0
3219,tb_mem_yd_ckb,Stnd_R,func_vec,RA1UHD,8192X40M8F8,ABGRWVL_LP_m22n,A1,B99,A1,A0,99,1,0,0,0,99,vddpe_1.0500V_vddce_1.0500V_dvdd_1.200V_100.00ns,(P),0
3220,tb_mem_yd_ckb,Stnd_R,func_vec,RA1UHD,4096X42M8F4,ABGWVL_LP_m22n,A1,B99,A1,A0,99,1,0,0,0,99,vddpe_1.0500V_vddce_1.0500V_dvdd_1.200V_100.00ns,(P),0
